study_id,analyte,analyte_unit,interferent,interferent_unit,interferent_concentration,pool_level,baseline_value,measured_value,replicate,bias_absolute,bias_percent,study_date,technician_id,instrument_id,lot_number
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,1000,High,12.04,0.001,1,-12.039,-99.99,2026-02-28 12:02:36.356842,TECH01,CHEM02,LOT2024006
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,1000,High,12.04,0.001,2,-12.039,-99.99,2026-04-10 12:02:36.356845,TECH03,CHEM02,LOT2024001
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,1000,High,12.04,0.001,3,-12.039,-99.99,2026-03-22 12:02:36.356848,TECH03,CHEM02,LOT2024013
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,1000,High,12.04,0.001,4,-12.039,-99.99,2026-04-08 12:02:36.356850,TECH05,CHEM03,LOT2024002
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,1000,High,12.04,0.001,5,-12.039,-99.99,2026-02-22 12:02:36.356853,TECH04,CHEM02,LOT2024003
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,2000,High,12.04,0.001,1,-12.039,-99.99,2026-03-15 12:02:36.356856,TECH03,CHEM02,LOT2024020
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,2000,High,12.04,0.001,2,-12.039,-99.99,2026-03-20 12:02:36.356858,TECH04,CHEM01,LOT2024018
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,2000,High,12.04,0.001,3,-12.039,-99.99,2026-04-13 12:02:36.356861,TECH03,CHEM01,LOT2024011
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,2000,High,12.04,0.001,4,-12.039,-99.99,2026-03-14 12:02:36.356864,TECH05,CHEM03,LOT2024018
48,Total Bilirubin,mg/dL,Lipemia,mg/dL TG,2000,High,12.04,0.001,5,-12.039,-99.99,2026-04-22 12:02:36.356866,TECH01,CHEM03,LOT2024003
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Low,3.16,3.244,1,0.0,0.0,2026-01-31 12:02:36.356869,TECH05,CHEM01,LOT2024018
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Low,3.16,3.308,2,0.0,0.0,2026-03-23 12:02:36.356872,TECH01,CHEM02,LOT2024019
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Low,3.16,3.183,3,0.0,0.0,2026-02-08 12:02:36.356874,TECH02,CHEM02,LOT2024007
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Low,3.16,2.996,4,0.0,0.0,2026-04-20 12:02:36.356876,TECH05,CHEM01,LOT2024011
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Low,3.16,3.211,5,0.0,0.0,2026-03-25 12:02:36.356879,TECH05,CHEM01,LOT2024003
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Low,3.16,3.078,1,-0.082,-2.61,2026-04-20 12:02:36.356881,TECH04,CHEM03,LOT2024002
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Low,3.16,3.093,2,-0.067,-2.11,2026-01-27 12:02:36.356884,TECH05,CHEM02,LOT2024010
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Low,3.16,3.234,3,0.074,2.35,2026-03-06 12:02:36.356887,TECH03,CHEM03,LOT2024009
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Low,3.16,3.317,4,0.157,4.95,2026-03-19 12:02:36.356889,TECH05,CHEM02,LOT2024016
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Low,3.16,3.163,5,0.003,0.09,2026-02-26 12:02:36.356892,TECH02,CHEM01,LOT2024013
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Low,3.16,3.199,1,0.039,1.24,2026-03-13 12:02:36.356895,TECH02,CHEM02,LOT2024008
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Low,3.16,3.375,2,0.215,6.81,2026-02-16 12:02:36.356897,TECH05,CHEM02,LOT2024009
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Low,3.16,3.19,3,0.03,0.96,2026-01-31 12:02:36.356901,TECH03,CHEM01,LOT2024018
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Low,3.16,3.489,4,0.329,10.41,2026-03-10 12:02:36.356904,TECH01,CHEM03,LOT2024012
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Low,3.16,3.231,5,0.071,2.26,2026-04-05 12:02:36.356906,TECH05,CHEM02,LOT2024019
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Low,3.16,2.937,1,-0.223,-7.04,2026-02-20 12:02:36.356909,TECH01,CHEM01,LOT2024019
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Low,3.16,3.255,2,0.095,3.01,2026-04-08 12:02:36.356911,TECH02,CHEM02,LOT2024014
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Low,3.16,3.208,3,0.048,1.52,2026-01-29 12:02:36.356914,TECH03,CHEM03,LOT2024003
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Low,3.16,3.323,4,0.163,5.16,2026-04-03 12:02:36.356916,TECH02,CHEM03,LOT2024019
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Low,3.16,3.245,5,0.085,2.69,2026-03-31 12:02:36.356919,TECH02,CHEM03,LOT2024008
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Low,3.16,3.142,1,-0.018,-0.55,2026-03-15 12:02:36.356921,TECH01,CHEM03,LOT2024011
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Low,3.16,3.005,2,-0.155,-4.9,2026-02-06 12:02:36.356924,TECH05,CHEM03,LOT2024016
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Low,3.16,3.134,3,-0.026,-0.84,2026-02-10 12:02:36.356927,TECH03,CHEM01,LOT2024004
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Low,3.16,3.052,4,-0.108,-3.4,2026-03-27 12:02:36.356929,TECH01,CHEM03,LOT2024006
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Low,3.16,3.087,5,-0.073,-2.32,2026-03-31 12:02:36.356932,TECH05,CHEM01,LOT2024015
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Low,3.16,3.234,1,0.074,2.35,2026-03-10 12:02:36.356934,TECH05,CHEM01,LOT2024008
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Low,3.16,3.371,2,0.211,6.68,2026-02-08 12:02:36.356937,TECH05,CHEM02,LOT2024001
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Low,3.16,3.21,3,0.05,1.58,2026-02-22 12:02:36.356939,TECH04,CHEM03,LOT2024015
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Low,3.16,3.009,4,-0.151,-4.78,2026-01-28 12:02:36.356942,TECH03,CHEM02,LOT2024001
49,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Low,3.16,3.216,5,0.056,1.78,2026-03-11 12:02:36.356944,TECH02,CHEM03,LOT2024020
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Medium,7.6,7.964,1,0.0,0.0,2026-02-20 12:02:36.356946,TECH03,CHEM03,LOT2024016
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Medium,7.6,7.415,2,0.0,0.0,2026-02-01 12:02:36.356949,TECH05,CHEM02,LOT2024007
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Medium,7.6,7.559,3,0.0,0.0,2026-02-17 12:02:36.356951,TECH03,CHEM01,LOT2024020
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Medium,7.6,7.604,4,0.0,0.0,2026-03-02 12:02:36.356954,TECH03,CHEM02,LOT2024008
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,Medium,7.6,7.361,5,0.0,0.0,2026-04-11 12:02:36.356956,TECH01,CHEM01,LOT2024013
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Medium,7.6,7.797,1,0.197,2.59,2026-03-11 12:02:36.356958,TECH05,CHEM01,LOT2024009
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Medium,7.6,7.563,2,-0.037,-0.48,2026-03-19 12:02:36.356961,TECH05,CHEM03,LOT2024011
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Medium,7.6,7.728,3,0.128,1.68,2026-03-20 12:02:36.356963,TECH02,CHEM01,LOT2024016
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Medium,7.6,7.33,4,-0.27,-3.55,2026-04-13 12:02:36.356966,TECH03,CHEM02,LOT2024001
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,Medium,7.6,7.467,5,-0.133,-1.75,2026-02-14 12:02:36.356969,TECH02,CHEM01,LOT2024005
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Medium,7.6,7.82,1,0.22,2.89,2026-02-13 12:02:36.356971,TECH02,CHEM01,LOT2024005
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Medium,7.6,7.487,2,-0.113,-1.49,2026-02-21 12:02:36.356974,TECH01,CHEM02,LOT2024019
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Medium,7.6,8.125,3,0.525,6.91,2026-02-27 12:02:36.356976,TECH02,CHEM03,LOT2024009
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Medium,7.6,7.479,4,-0.121,-1.6,2026-01-24 12:02:36.356979,TECH01,CHEM03,LOT2024005
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,Medium,7.6,7.668,5,0.068,0.9,2026-02-25 12:02:36.356981,TECH02,CHEM03,LOT2024015
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Medium,7.6,7.884,1,0.284,3.73,2026-03-04 12:02:36.356986,TECH04,CHEM01,LOT2024013
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Medium,7.6,7.169,2,-0.431,-5.67,2026-02-27 12:02:36.356988,TECH05,CHEM03,LOT2024011
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Medium,7.6,7.065,3,-0.535,-7.04,2026-04-23 12:02:36.356991,TECH05,CHEM03,LOT2024018
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Medium,7.6,7.136,4,-0.464,-6.1,2026-04-06 12:02:36.356993,TECH02,CHEM01,LOT2024008
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,Medium,7.6,7.984,5,0.384,5.05,2026-02-24 12:02:36.356996,TECH01,CHEM03,LOT2024011
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Medium,7.6,7.432,1,-0.168,-2.21,2026-04-16 12:02:36.356998,TECH03,CHEM02,LOT2024009
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Medium,7.6,8.378,2,0.778,10.23,2026-02-26 12:02:36.357001,TECH01,CHEM01,LOT2024014
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Medium,7.6,7.428,3,-0.172,-2.26,2026-04-23 12:02:36.357005,TECH02,CHEM03,LOT2024014
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Medium,7.6,7.656,4,0.056,0.74,2026-04-14 12:02:36.357007,TECH05,CHEM02,LOT2024009
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,Medium,7.6,8.069,5,0.469,6.17,2026-03-27 12:02:36.357010,TECH04,CHEM02,LOT2024011
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Medium,7.6,8.21,1,0.61,8.02,2026-01-29 12:02:36.357012,TECH03,CHEM01,LOT2024013
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Medium,7.6,8.227,2,0.627,8.25,2026-03-21 12:02:36.357015,TECH03,CHEM02,LOT2024011
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Medium,7.6,7.967,3,0.367,4.83,2026-02-25 12:02:36.357017,TECH01,CHEM03,LOT2024018
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Medium,7.6,7.911,4,0.311,4.1,2026-04-02 12:02:36.357020,TECH04,CHEM03,LOT2024014
50,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,Medium,7.6,7.78,5,0.18,2.37,2026-03-04 12:02:36.357022,TECH02,CHEM03,LOT2024002
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,High,12.04,12.415,1,0.0,0.0,2026-02-23 12:02:36.357025,TECH01,CHEM02,LOT2024006
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,High,12.04,11.775,2,0.0,0.0,2026-02-13 12:02:36.357027,TECH01,CHEM02,LOT2024002
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,High,12.04,11.646,3,0.0,0.0,2026-03-06 12:02:36.357030,TECH05,CHEM03,LOT2024009
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,High,12.04,12.038,4,0.0,0.0,2026-04-14 12:02:36.357032,TECH04,CHEM03,LOT2024009
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,0,High,12.04,11.958,5,0.0,0.0,2026-02-20 12:02:36.357035,TECH04,CHEM01,LOT2024011
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,High,12.04,11.822,1,-0.218,-1.81,2026-03-04 12:02:36.357037,TECH03,CHEM01,LOT2024003
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,High,12.04,12.375,2,0.335,2.79,2026-04-20 12:02:36.357040,TECH01,CHEM01,LOT2024011
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,High,12.04,12.5,3,0.46,3.82,2026-02-01 12:02:36.357043,TECH02,CHEM03,LOT2024002
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,High,12.04,12.083,4,0.043,0.35,2026-03-28 12:02:36.357045,TECH05,CHEM01,LOT2024005
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,5,High,12.04,12.752,5,0.712,5.91,2026-04-11 12:02:36.357048,TECH04,CHEM01,LOT2024002
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,High,12.04,11.49,1,-0.55,-4.57,2026-03-20 12:02:36.357050,TECH03,CHEM01,LOT2024018
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,High,12.04,11.947,2,-0.093,-0.77,2026-03-12 12:02:36.357053,TECH01,CHEM02,LOT2024014
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,High,12.04,11.695,3,-0.345,-2.87,2026-03-09 12:02:36.357056,TECH01,CHEM01,LOT2024014
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,High,12.04,11.141,4,-0.899,-7.47,2026-02-17 12:02:36.357058,TECH03,CHEM02,LOT2024009
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,10,High,12.04,12.0,5,-0.04,-0.33,2026-02-17 12:02:36.357061,TECH03,CHEM03,LOT2024001
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,High,12.04,11.981,1,-0.059,-0.49,2026-02-15 12:02:36.357063,TECH02,CHEM01,LOT2024007
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,High,12.04,12.769,2,0.729,6.05,2026-03-08 12:02:36.357066,TECH02,CHEM02,LOT2024007
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,High,12.04,12.344,3,0.304,2.52,2026-01-28 12:02:36.357068,TECH04,CHEM01,LOT2024008
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,High,12.04,11.547,4,-0.493,-4.1,2026-04-22 12:02:36.357072,TECH01,CHEM01,LOT2024015
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,20,High,12.04,12.933,5,0.893,7.42,2026-02-17 12:02:36.357075,TECH02,CHEM03,LOT2024009
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,High,12.04,12.628,1,0.588,4.88,2026-03-29 12:02:36.357077,TECH01,CHEM01,LOT2024014
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,High,12.04,12.32,2,0.28,2.33,2026-03-10 12:02:36.357080,TECH01,CHEM03,LOT2024005
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,High,12.04,11.931,3,-0.109,-0.91,2026-03-11 12:02:36.357082,TECH01,CHEM01,LOT2024007
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,High,12.04,11.578,4,-0.462,-3.84,2026-04-23 12:02:36.357085,TECH04,CHEM03,LOT2024003
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,40,High,12.04,11.861,5,-0.179,-1.49,2026-04-12 12:02:36.357088,TECH01,CHEM01,LOT2024006
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,High,12.04,12.564,1,0.524,4.35,2026-03-08 12:02:36.357090,TECH01,CHEM01,LOT2024009
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,High,12.04,12.948,2,0.908,7.54,2026-02-20 12:02:36.357093,TECH01,CHEM01,LOT2024003
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,High,12.04,12.783,3,0.743,6.17,2026-03-27 12:02:36.357097,TECH05,CHEM02,LOT2024004
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,High,12.04,11.805,4,-0.235,-1.96,2026-04-14 12:02:36.357099,TECH03,CHEM02,LOT2024010
51,Total Bilirubin,mg/dL,Icterus,mg/dL Bili,60,High,12.04,11.501,5,-0.539,-4.48,2026-04-22 12:02:36.357102,TECH05,CHEM03,LOT2024007
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Low,3.16,3.178,1,0.0,0.0,2026-02-06 12:02:36.357105,TECH05,CHEM02,LOT2024001
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Low,3.16,2.936,2,0.0,0.0,2026-04-06 12:02:36.357107,TECH01,CHEM02,LOT2024016
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Low,3.16,3.201,3,0.0,0.0,2026-02-20 12:02:36.357110,TECH04,CHEM03,LOT2024003
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Low,3.16,3.141,4,0.0,0.0,2026-03-15 12:02:36.357113,TECH03,CHEM01,LOT2024008
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Low,3.16,3.101,5,0.0,0.0,2026-02-23 12:02:36.357115,TECH01,CHEM03,LOT2024009
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Low,3.16,2.958,1,-0.202,-6.38,2026-02-15 12:02:36.357118,TECH01,CHEM02,LOT2024011
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Low,3.16,3.225,2,0.065,2.05,2026-01-24 12:02:36.357120,TECH01,CHEM03,LOT2024009
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Low,3.16,3.093,3,-0.067,-2.13,2026-02-10 12:02:36.357123,TECH04,CHEM01,LOT2024012
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Low,3.16,3.012,4,-0.148,-4.68,2026-02-17 12:02:36.357126,TECH02,CHEM01,LOT2024019
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Low,3.16,2.797,5,-0.363,-11.49,2026-04-20 12:02:36.357128,TECH03,CHEM01,LOT2024020
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Low,3.16,3.157,1,-0.003,-0.11,2026-02-16 12:02:36.357131,TECH03,CHEM01,LOT2024011
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Low,3.16,3.384,2,0.224,7.09,2026-03-13 12:02:36.357133,TECH02,CHEM03,LOT2024020
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Low,3.16,3.37,3,0.21,6.65,2026-03-26 12:02:36.357136,TECH05,CHEM03,LOT2024003
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Low,3.16,3.102,4,-0.058,-1.83,2026-03-04 12:02:36.357138,TECH03,CHEM03,LOT2024017
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Low,3.16,3.084,5,-0.076,-2.41,2026-04-01 12:02:36.357141,TECH02,CHEM03,LOT2024010
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Low,3.16,3.219,1,0.059,1.88,2026-03-31 12:02:36.357143,TECH03,CHEM01,LOT2024018
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Low,3.16,3.034,2,-0.126,-3.99,2026-03-05 12:02:36.357146,TECH01,CHEM02,LOT2024001
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Low,3.16,3.198,3,0.038,1.21,2026-04-20 12:02:36.357148,TECH05,CHEM02,LOT2024003
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Low,3.16,3.257,4,0.097,3.06,2026-02-18 12:02:36.357151,TECH04,CHEM02,LOT2024018
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Low,3.16,3.315,5,0.155,4.91,2026-04-21 12:02:36.357153,TECH02,CHEM01,LOT2024020
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Low,3.16,3.147,1,-0.013,-0.4,2026-04-05 12:02:36.357156,TECH03,CHEM02,LOT2024003
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Low,3.16,3.134,2,-0.026,-0.81,2026-03-31 12:02:36.357158,TECH04,CHEM03,LOT2024001
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Low,3.16,3.049,3,-0.111,-3.51,2026-04-21 12:02:36.357161,TECH05,CHEM03,LOT2024014
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Low,3.16,3.055,4,-0.105,-3.31,2026-02-06 12:02:36.357164,TECH04,CHEM02,LOT2024013
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Low,3.16,3.131,5,-0.029,-0.91,2026-02-11 12:02:36.357166,TECH04,CHEM01,LOT2024001
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,50,Low,3.16,3.206,1,0.046,1.47,2026-03-01 12:02:36.357169,TECH04,CHEM02,LOT2024006
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,50,Low,3.16,3.275,2,0.115,3.65,2026-04-09 12:02:36.357171,TECH04,CHEM01,LOT2024014
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,50,Low,3.16,3.058,3,-0.102,-3.21,2026-02-25 12:02:36.357174,TECH05,CHEM02,LOT2024008
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,50,Low,3.16,3.349,4,0.189,5.97,2026-03-14 12:02:36.357176,TECH01,CHEM03,LOT2024005
52,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,50,Low,3.16,3.126,5,-0.034,-1.08,2026-03-03 12:02:36.357179,TECH02,CHEM02,LOT2024018
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Medium,7.6,7.594,1,0.0,0.0,2026-04-18 12:02:36.357182,TECH05,CHEM03,LOT2024014
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Medium,7.6,7.373,2,0.0,0.0,2026-04-11 12:02:36.357184,TECH05,CHEM03,LOT2024008
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Medium,7.6,6.863,3,0.0,0.0,2026-03-22 12:02:36.357186,TECH05,CHEM02,LOT2024005
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Medium,7.6,7.869,4,0.0,0.0,2026-04-14 12:02:36.357189,TECH01,CHEM01,LOT2024012
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,0,Medium,7.6,7.824,5,0.0,0.0,2026-02-17 12:02:36.357191,TECH04,CHEM02,LOT2024002
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Medium,7.6,7.514,1,-0.086,-1.13,2026-02-20 12:02:36.357193,TECH05,CHEM01,LOT2024007
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Medium,7.6,7.62,2,0.02,0.27,2026-04-23 12:02:36.357196,TECH03,CHEM01,LOT2024014
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Medium,7.6,7.757,3,0.157,2.06,2026-03-19 12:02:36.357199,TECH03,CHEM02,LOT2024015
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Medium,7.6,7.125,4,-0.475,-6.25,2026-02-04 12:02:36.357201,TECH05,CHEM01,LOT2024020
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,3,Medium,7.6,7.439,5,-0.161,-2.12,2026-02-27 12:02:36.357204,TECH04,CHEM02,LOT2024011
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Medium,7.6,7.841,1,0.241,3.18,2026-02-22 12:02:36.357206,TECH01,CHEM02,LOT2024014
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Medium,7.6,7.219,2,-0.381,-5.02,2026-02-14 12:02:36.357209,TECH05,CHEM02,LOT2024012
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Medium,7.6,7.689,3,0.089,1.17,2026-03-23 12:02:36.357212,TECH02,CHEM01,LOT2024011
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Medium,7.6,7.188,4,-0.412,-5.43,2026-02-28 12:02:36.357215,TECH01,CHEM01,LOT2024009
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,10,Medium,7.6,7.742,5,0.142,1.87,2026-03-02 12:02:36.357217,TECH04,CHEM02,LOT2024015
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Medium,7.6,7.589,1,-0.011,-0.14,2026-02-09 12:02:36.357220,TECH04,CHEM03,LOT2024001
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Medium,7.6,7.109,2,-0.491,-6.46,2026-02-28 12:02:36.357223,TECH02,CHEM01,LOT2024010
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Medium,7.6,7.954,3,0.354,4.66,2026-04-22 12:02:36.357225,TECH04,CHEM01,LOT2024011
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Medium,7.6,7.377,4,-0.223,-2.94,2026-04-15 12:02:36.357228,TECH01,CHEM01,LOT2024009
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,20,Medium,7.6,7.354,5,-0.246,-3.24,2026-04-13 12:02:36.357230,TECH02,CHEM03,LOT2024012
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Medium,7.6,7.661,1,0.061,0.8,2026-02-28 12:02:36.357233,TECH03,CHEM01,LOT2024015
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Medium,7.6,7.949,2,0.349,4.59,2026-01-29 12:02:36.357235,TECH05,CHEM02,LOT2024005
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Medium,7.6,7.291,3,-0.309,-4.06,2026-04-13 12:02:36.357238,TECH03,CHEM01,LOT2024011
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Medium,7.6,7.619,4,0.019,0.25,2026-04-13 12:02:36.357240,TECH03,CHEM03,LOT2024006
53,Total Bilirubin,mg/dL,Ascorbic Acid,mg/dL,30,Medium,7.6,7.73,5,0.13,1.72,2026-03-04 12:02:36.357243,TECH01,CHEM02,LOT2024017
